"","item","rating","literality","addressee","role","Subject","response"
"499",25,"Arousal","irony","other","Speaker","S25_1",4
"500",25,"Arousal","irony","other","Speaker","S26_1",4
"501",26,"Arousal","literal","self","Speaker","S03_1",4
"502",26,"Arousal","literal","self","Speaker","S04_1",5
"503",26,"Arousal","literal","self","Speaker","S06_1",6
"504",26,"Arousal","literal","self","Speaker","S08_1",5
"505",26,"Arousal","literal","self","Speaker","S09_1",4
"506",26,"Arousal","literal","self","Speaker","S11_1",5
"507",26,"Arousal","literal","self","Speaker","S12_1",4
"508",26,"Arousal","literal","self","Speaker","S13_1",1
"509",26,"Arousal","literal","self","Speaker","S14_1",5
"510",26,"Arousal","literal","self","Speaker","S15_1",3
"511",26,"Arousal","literal","self","Speaker","S16_1",2
"512",26,"Arousal","literal","self","Speaker","S17_1",2
"513",26,"Arousal","literal","self","Speaker","S18_1",6
"514",26,"Arousal","literal","self","Speaker","S19_1",1
"515",26,"Arousal","literal","self","Speaker","S20_1",5
"516",26,"Arousal","literal","self","Speaker","S21_1",6
"517",26,"Arousal","literal","self","Speaker","S22_1",5
"518",26,"Arousal","literal","self","Speaker","S24_1",5
"519",26,"Arousal","literal","self","Speaker","S25_1",5
"520",26,"Arousal","literal","self","Speaker","S26_1",6
"521",27,"Arousal","literal","other","Speaker","S03_1",2
"522",27,"Arousal","literal","other","Speaker","S04_1",6
"523",27,"Arousal","literal","other","Speaker","S06_1",4
"524",27,"Arousal","literal","other","Speaker","S08_1",4
"525",27,"Arousal","literal","other","Speaker","S09_1",5
"526",27,"Arousal","literal","other","Speaker","S11_1",3
"527",27,"Arousal","literal","other","Speaker","S12_1",1
"528",27,"Arousal","literal","other","Speaker","S13_1",5
"529",27,"Arousal","literal","other","Speaker","S14_1",7
"530",27,"Arousal","literal","other","Speaker","S15_1",3
"531",27,"Arousal","literal","other","Speaker","S16_1",3
"532",27,"Arousal","literal","other","Speaker","S17_1",5
"533",27,"Arousal","literal","other","Speaker","S18_1",2
"534",27,"Arousal","literal","other","Speaker","S19_1",1
"535",27,"Arousal","literal","other","Speaker","S20_1",3
"536",27,"Arousal","literal","other","Speaker","S21_1",1
"537",27,"Arousal","literal","other","Speaker","S22_1",5
"538",27,"Arousal","literal","other","Speaker","S24_1",5
"539",27,"Arousal","literal","other","Speaker","S25_1",3
"540",27,"Arousal","literal","other","Speaker","S26_1",3
"541",28,"Arousal","irony","self","Speaker","S03_1",4
"542",28,"Arousal","irony","self","Speaker","S04_1",7
"543",28,"Arousal","irony","self","Speaker","S06_1",4
"544",28,"Arousal","irony","self","Speaker","S08_1",4
"545",28,"Arousal","irony","self","Speaker","S09_1",5
"546",28,"Arousal","irony","self","Speaker","S11_1",6
"547",28,"Arousal","irony","self","Speaker","S12_1",3
"548",28,"Arousal","irony","self","Speaker","S13_1",5
"549",28,"Arousal","irony","self","Speaker","S14_1",4
"550",28,"Arousal","irony","self","Speaker","S15_1",7
"551",28,"Arousal","irony","self","Speaker","S16_1",5
"552",28,"Arousal","irony","self","Speaker","S17_1",6
"553",28,"Arousal","irony","self","Speaker","S18_1",5
"554",28,"Arousal","irony","self","Speaker","S19_1",2
"555",28,"Arousal","irony","self","Speaker","S20_1",5
"556",28,"Arousal","irony","self","Speaker","S21_1",7
"557",28,"Arousal","irony","self","Speaker","S22_1",5
"558",28,"Arousal","irony","self","Speaker","S24_1",4
"559",28,"Arousal","irony","self","Speaker","S25_1",6
"560",28,"Arousal","irony","self","Speaker","S26_1",7
"561",29,"Arousal","irony","other","Speaker","S03_1",4
"562",29,"Arousal","irony","other","Speaker","S04_1",3
"563",29,"Arousal","irony","other","Speaker","S06_1",5
"564",29,"Arousal","irony","other","Speaker","S08_1",4
"565",29,"Arousal","irony","other","Speaker","S09_1",5
"566",29,"Arousal","irony","other","Speaker","S11_1",5
"567",29,"Arousal","irony","other","Speaker","S12_1",3
"568",29,"Arousal","irony","other","Speaker","S13_1",1
"569",29,"Arousal","irony","other","Speaker","S14_1",2
"570",29,"Arousal","irony","other","Speaker","S15_1",3
"571",29,"Arousal","irony","other","Speaker","S16_1",2
"572",29,"Arousal","irony","other","Speaker","S17_1",4
"573",29,"Arousal","irony","other","Speaker","S18_1",4
"574",29,"Arousal","irony","other","Speaker","S19_1",2
"575",29,"Arousal","irony","other","Speaker","S20_1",5
"576",29,"Arousal","irony","other","Speaker","S21_1",3
"577",29,"Arousal","irony","other","Speaker","S22_1",5
"578",29,"Arousal","irony","other","Speaker","S24_1",5
"579",29,"Arousal","irony","other","Speaker","S25_1",5
"580",29,"Arousal","irony","other","Speaker","S26_1",2
"581",30,"Arousal","literal","self","Speaker","S03_1",5
"582",30,"Arousal","literal","self","Speaker","S04_1",7
"583",30,"Arousal","literal","self","Speaker","S06_1",5
"584",30,"Arousal","literal","self","Speaker","S08_1",4
"585",30,"Arousal","literal","self","Speaker","S09_1",6
"586",30,"Arousal","literal","self","Speaker","S11_1",7
"587",30,"Arousal","literal","self","Speaker","S12_1",3
"588",30,"Arousal","literal","self","Speaker","S13_1",4
"589",30,"Arousal","literal","self","Speaker","S14_1",6
"590",30,"Arousal","literal","self","Speaker","S15_1",4
"591",30,"Arousal","literal","self","Speaker","S16_1",1
"592",30,"Arousal","literal","self","Speaker","S17_1",2
"593",30,"Arousal","literal","self","Speaker","S18_1",4
"594",30,"Arousal","literal","self","Speaker","S19_1",2
"595",30,"Arousal","literal","self","Speaker","S20_1",5
"596",30,"Arousal","literal","self","Speaker","S21_1",6
"597",30,"Arousal","literal","self","Speaker","S22_1",5
"598",30,"Arousal","literal","self","Speaker","S24_1",4
"599",30,"Arousal","literal","self","Speaker","S25_1",5
"600",30,"Arousal","literal","self","Speaker","S26_1",5
"601",31,"Arousal","literal","other","Speaker","S03_1",1
"602",31,"Arousal","literal","other","Speaker","S04_1",4
"603",31,"Arousal","literal","other","Speaker","S06_1",1
"604",31,"Arousal","literal","other","Speaker","S08_1",3
"605",31,"Arousal","literal","other","Speaker","S09_1",4
"606",31,"Arousal","literal","other","Speaker","S11_1",4
"607",31,"Arousal","literal","other","Speaker","S12_1",1
"608",31,"Arousal","literal","other","Speaker","S13_1",1
"609",31,"Arousal","literal","other","Speaker","S14_1",2
"610",31,"Arousal","literal","other","Speaker","S15_1",3
"611",31,"Arousal","literal","other","Speaker","S16_1",1
"612",31,"Arousal","literal","other","Speaker","S17_1",4
"613",31,"Arousal","literal","other","Speaker","S18_1",2
"614",31,"Arousal","literal","other","Speaker","S19_1",1
"615",31,"Arousal","literal","other","Speaker","S20_1",3
"616",31,"Arousal","literal","other","Speaker","S21_1",1
"617",31,"Arousal","literal","other","Speaker","S22_1",4
"618",31,"Arousal","literal","other","Speaker","S24_1",6
"619",31,"Arousal","literal","other","Speaker","S25_1",3
"620",31,"Arousal","literal","other","Speaker","S26_1",1
"621",32,"Arousal","irony","self","Speaker","S03_1",3
"622",32,"Arousal","irony","self","Speaker","S04_1",3
"623",32,"Arousal","irony","self","Speaker","S06_1",1
"624",32,"Arousal","irony","self","Speaker","S08_1",6
"625",32,"Arousal","irony","self","Speaker","S09_1",5
"626",32,"Arousal","irony","self","Speaker","S11_1",3
"627",32,"Arousal","irony","self","Speaker","S12_1",3
"628",32,"Arousal","irony","self","Speaker","S13_1",1
"629",32,"Arousal","irony","self","Speaker","S14_1",4
"630",32,"Arousal","irony","self","Speaker","S15_1",2
"631",32,"Arousal","irony","self","Speaker","S16_1",1
"632",32,"Arousal","irony","self","Speaker","S17_1",5
"633",32,"Arousal","irony","self","Speaker","S18_1",2
"634",32,"Arousal","irony","self","Speaker","S19_1",1
"635",32,"Arousal","irony","self","Speaker","S20_1",3
"636",32,"Arousal","irony","self","Speaker","S21_1",4
"637",32,"Arousal","irony","self","Speaker","S22_1",4
"638",32,"Arousal","irony","self","Speaker","S24_1",5
"639",32,"Arousal","irony","self","Speaker","S25_1",5
"640",32,"Arousal","irony","self","Speaker","S26_1",5
"641",33,"Arousal","irony","other","Speaker","S03_1",2
"642",33,"Arousal","irony","other","Speaker","S04_1",4
"643",33,"Arousal","irony","other","Speaker","S06_1",5
"644",33,"Arousal","irony","other","Speaker","S08_1",4
"645",33,"Arousal","irony","other","Speaker","S09_1",4
"646",33,"Arousal","irony","other","Speaker","S11_1",5
"647",33,"Arousal","irony","other","Speaker","S12_1",3
"648",33,"Arousal","irony","other","Speaker","S13_1",1
"649",33,"Arousal","irony","other","Speaker","S14_1",6
"650",33,"Arousal","irony","other","Speaker","S15_1",2
"651",33,"Arousal","irony","other","Speaker","S16_1",1
"652",33,"Arousal","irony","other","Speaker","S17_1",6
"653",33,"Arousal","irony","other","Speaker","S18_1",5
"654",33,"Arousal","irony","other","Speaker","S19_1",1
"655",33,"Arousal","irony","other","Speaker","S20_1",4
"656",33,"Arousal","irony","other","Speaker","S21_1",5
"657",33,"Arousal","irony","other","Speaker","S22_1",6
"658",33,"Arousal","irony","other","Speaker","S24_1",6
"659",33,"Arousal","irony","other","Speaker","S25_1",3
"660",33,"Arousal","irony","other","Speaker","S26_1",1
"661",34,"Arousal","literal","self","Speaker","S03_1",3
"662",34,"Arousal","literal","self","Speaker","S04_1",1
"663",34,"Arousal","literal","self","Speaker","S06_1",5
"664",34,"Arousal","literal","self","Speaker","S08_1",5
"665",34,"Arousal","literal","self","Speaker","S09_1",4
"666",34,"Arousal","literal","self","Speaker","S11_1",2
"667",34,"Arousal","literal","self","Speaker","S12_1",5
"668",34,"Arousal","literal","self","Speaker","S13_1",1
"669",34,"Arousal","literal","self","Speaker","S14_1",6
"670",34,"Arousal","literal","self","Speaker","S15_1",3
"671",34,"Arousal","literal","self","Speaker","S16_1",1
"672",34,"Arousal","literal","self","Speaker","S17_1",1
"673",34,"Arousal","literal","self","Speaker","S18_1",1
"674",34,"Arousal","literal","self","Speaker","S19_1",2
"675",34,"Arousal","literal","self","Speaker","S20_1",1
"676",34,"Arousal","literal","self","Speaker","S21_1",2
"677",34,"Arousal","literal","self","Speaker","S22_1",3
"678",34,"Arousal","literal","self","Speaker","S24_1",4
"679",34,"Arousal","literal","self","Speaker","S25_1",5
"680",34,"Arousal","literal","self","Speaker","S26_1",1
"681",35,"Arousal","literal","other","Speaker","S03_1",2
"682",35,"Arousal","literal","other","Speaker","S04_1",5
"683",35,"Arousal","literal","other","Speaker","S06_1",2
"684",35,"Arousal","literal","other","Speaker","S08_1",6
"685",35,"Arousal","literal","other","Speaker","S09_1",5
"686",35,"Arousal","literal","other","Speaker","S11_1",4
"687",35,"Arousal","literal","other","Speaker","S12_1",2
"688",35,"Arousal","literal","other","Speaker","S13_1",1
"689",35,"Arousal","literal","other","Speaker","S14_1",3
"690",35,"Arousal","literal","other","Speaker","S15_1",3
"691",35,"Arousal","literal","other","Speaker","S16_1",3
"692",35,"Arousal","literal","other","Speaker","S17_1",6
"693",35,"Arousal","literal","other","Speaker","S18_1",5
"694",35,"Arousal","literal","other","Speaker","S19_1",1
"695",35,"Arousal","literal","other","Speaker","S20_1",3
"696",35,"Arousal","literal","other","Speaker","S21_1",4
"697",35,"Arousal","literal","other","Speaker","S22_1",2
"698",35,"Arousal","literal","other","Speaker","S24_1",4
"699",35,"Arousal","literal","other","Speaker","S25_1",5
"700",35,"Arousal","literal","other","Speaker","S26_1",3
"701",36,"Arousal","irony","self","Speaker","S03_1",3
"702",36,"Arousal","irony","self","Speaker","S04_1",7
"703",36,"Arousal","irony","self","Speaker","S06_1",1
"704",36,"Arousal","irony","self","Speaker","S08_1",5
"705",36,"Arousal","irony","self","Speaker","S09_1",3
"706",36,"Arousal","irony","self","Speaker","S11_1",6
"707",36,"Arousal","irony","self","Speaker","S12_1",5
"708",36,"Arousal","irony","self","Speaker","S13_1",4
"709",36,"Arousal","irony","self","Speaker","S14_1",7
"710",36,"Arousal","irony","self","Speaker","S15_1",3
"711",36,"Arousal","irony","self","Speaker","S16_1",2
"712",36,"Arousal","irony","self","Speaker","S17_1",4
"713",36,"Arousal","irony","self","Speaker","S18_1",6
"714",36,"Arousal","irony","self","Speaker","S19_1",2
"715",36,"Arousal","irony","self","Speaker","S20_1",5
"716",36,"Arousal","irony","self","Speaker","S21_1",6
"717",36,"Arousal","irony","self","Speaker","S22_1",6
"718",36,"Arousal","irony","self","Speaker","S24_1",5
"719",36,"Arousal","irony","self","Speaker","S25_1",5
"720",36,"Arousal","irony","self","Speaker","S26_1",6
"721",37,"Arousal","irony","other","Speaker","S03_1",3
"722",37,"Arousal","irony","other","Speaker","S04_1",3
"723",37,"Arousal","irony","other","Speaker","S06_1",5
"724",37,"Arousal","irony","other","Speaker","S08_1",5
"725",37,"Arousal","irony","other","Speaker","S09_1",4
"726",37,"Arousal","irony","other","Speaker","S11_1",5
"727",37,"Arousal","irony","other","Speaker","S12_1",2
"728",37,"Arousal","irony","other","Speaker","S13_1",1
"729",37,"Arousal","irony","other","Speaker","S14_1",5
"730",37,"Arousal","irony","other","Speaker","S15_1",3
"731",37,"Arousal","irony","other","Speaker","S16_1",3
"732",37,"Arousal","irony","other","Speaker","S17_1",5
"733",37,"Arousal","irony","other","Speaker","S18_1",4
"734",37,"Arousal","irony","other","Speaker","S19_1",1
"735",37,"Arousal","irony","other","Speaker","S20_1",3
"736",37,"Arousal","irony","other","Speaker","S21_1",5
"737",37,"Arousal","irony","other","Speaker","S22_1",6
"738",37,"Arousal","irony","other","Speaker","S24_1",5
"739",37,"Arousal","irony","other","Speaker","S25_1",3
"740",37,"Arousal","irony","other","Speaker","S26_1",3
"741",38,"Arousal","literal","self","Speaker","S03_1",1
"742",38,"Arousal","literal","self","Speaker","S04_1",2
"743",38,"Arousal","literal","self","Speaker","S06_1",1
"744",38,"Arousal","literal","self","Speaker","S08_1",3
"745",38,"Arousal","literal","self","Speaker","S09_1",5
"746",38,"Arousal","literal","self","Speaker","S11_1",4
"747",38,"Arousal","literal","self","Speaker","S12_1",1
"748",38,"Arousal","literal","self","Speaker","S13_1",1
"749",38,"Arousal","literal","self","Speaker","S14_1",5
"750",38,"Arousal","literal","self","Speaker","S15_1",3
"751",38,"Arousal","literal","self","Speaker","S16_1",2
"752",38,"Arousal","literal","self","Speaker","S17_1",2
"753",38,"Arousal","literal","self","Speaker","S18_1",4
"754",38,"Arousal","literal","self","Speaker","S19_1",1
"755",38,"Arousal","literal","self","Speaker","S20_1",4
"756",38,"Arousal","literal","self","Speaker","S21_1",4
"757",38,"Arousal","literal","self","Speaker","S22_1",2
"758",38,"Arousal","literal","self","Speaker","S24_1",3
"759",38,"Arousal","literal","self","Speaker","S25_1",4
"760",38,"Arousal","literal","self","Speaker","S26_1",1
"761",39,"Arousal","literal","other","Speaker","S03_1",4
"762",39,"Arousal","literal","other","Speaker","S04_1",6
"763",39,"Arousal","literal","other","Speaker","S06_1",6
"764",39,"Arousal","literal","other","Speaker","S08_1",6
"765",39,"Arousal","literal","other","Speaker","S09_1",2
"766",39,"Arousal","literal","other","Speaker","S11_1",6
"767",39,"Arousal","literal","other","Speaker","S12_1",7
"768",39,"Arousal","literal","other","Speaker","S13_1",1
"769",39,"Arousal","literal","other","Speaker","S14_1",7
"770",39,"Arousal","literal","other","Speaker","S15_1",5
"771",39,"Arousal","literal","other","Speaker","S16_1",4
"772",39,"Arousal","literal","other","Speaker","S17_1",6
"773",39,"Arousal","literal","other","Speaker","S18_1",5
"774",39,"Arousal","literal","other","Speaker","S19_1",3
"775",39,"Arousal","literal","other","Speaker","S20_1",6
"776",39,"Arousal","literal","other","Speaker","S21_1",6
"777",39,"Arousal","literal","other","Speaker","S22_1",5
"778",39,"Arousal","literal","other","Speaker","S24_1",7
"779",39,"Arousal","literal","other","Speaker","S25_1",5
"780",39,"Arousal","literal","other","Speaker","S26_1",7
"781",40,"Arousal","irony","self","Speaker","S03_1",4
"782",40,"Arousal","irony","self","Speaker","S04_1",7
"783",40,"Arousal","irony","self","Speaker","S06_1",3
"784",40,"Arousal","irony","self","Speaker","S08_1",6
"785",40,"Arousal","irony","self","Speaker","S09_1",3
"786",40,"Arousal","irony","self","Speaker","S11_1",6
"787",40,"Arousal","irony","self","Speaker","S12_1",5
"788",40,"Arousal","irony","self","Speaker","S13_1",3
"789",40,"Arousal","irony","self","Speaker","S14_1",7
"790",40,"Arousal","irony","self","Speaker","S15_1",2
"791",40,"Arousal","irony","self","Speaker","S16_1",3
"792",40,"Arousal","irony","self","Speaker","S17_1",7
"793",40,"Arousal","irony","self","Speaker","S18_1",5
"794",40,"Arousal","irony","self","Speaker","S19_1",2
"795",40,"Arousal","irony","self","Speaker","S20_1",7
"796",40,"Arousal","irony","self","Speaker","S21_1",6
"797",40,"Arousal","irony","self","Speaker","S22_1",5
"798",40,"Arousal","irony","self","Speaker","S24_1",5
"799",40,"Arousal","irony","self","Speaker","S25_1",5
"800",40,"Arousal","irony","self","Speaker","S26_1",7
"801",41,"Arousal","irony","other","Speaker","S03_1",5
